Est Id,State Id,Premise Name,Premise Address1,Final Score SUM,Insp Type,Calculation1,Permit Status MIN,Territory,Insp Date,Est Type,Type Description,Transitional Type Desc,County,State Id,Premise Address2,Premise City,Premise State,Premise Zip,Premise Phone,Premise Email,Website,Owner Name,Opening Date,Update Date,Status,Grade,Score SUM,Insp Date,Comments
60870,4032430145,"SECURING RESOURCES FOR CONSUMERS, INC #3",318 EDWARDS STREET,12,1,,A,1,11/21/2008,43,43 - Residential Care,N/A,32,4032430145,0,DURHAM,NC,27701,(919) 682-0189,0,0,0,6/2/2008,7/18/2013,DELETED,,12,11/21/2008,Ref. and stove need handles replaced/repaired ( clean cabnets)
60837,4032430116,MRS JENNIE'S PLACE COMMUNITY ENRICHMENT CENTER,804 COX AVENUE,13,1,,A,1,11/21/2008,43,43 - Residential Care,N/A,32,4032430116,0,DURHAM,NC,27701,(919) 768-7554,0,0,0,6/2/2008,7/18/2013,DELETED,,13,11/21/2008,Always thaw food under running water at 70 degrees or less. in ref. .. or as part of the cooking process. not on counter top
58550,4032420128,LITTLE PEOPLE DAY CARE,4101 TYNE DR,2,1,,A,6,11/25/2008,42,42 - Child Care,N/A,32,4032420128,0,DURHAM,NC,27703,0,0,0,0,2/15/1995,12/10/2011,DELETED,,2,11/25/2008,Replace digital thermometer's battery.
57235,4032020044,EXXON SHOP #16,4706 APEX HIGHWAY,96,1,,A,5,11/26/2008,2,2 - Food Stands,FOOD,32,4032020044,0,DURHAM,NC,27713,0,0,0,0,7/1/1990,12/10/2011,DELETED,A,96,11/26/2008,clean the floor in the utensil washing area
57108,4032011746,ISLAND FLAVOR,901 FAYETTEVILLE,92.5,1,,M,1,12/2/2008,1,1 - Restaurant,FOOD,32,4032011746,SUITE 205,DURHAM,NC,27701,0,0,0,0,4/13/2007,12/10/2011,DELETED,A,92.5,12/2/2008,Dishwashing needs to improve on pans /rack that clean dishes sit on
56197,4032010769,GLAXO SMITH KLINE NORTH,3030 CORNWALLIS RD,101,1,,A,5,12/2/2008,1,1 - Restaurant,FOOD,32,4032010769,0,RTP,NC,27709,0,0,0,0,4/24/1996,12/10/2011,DELETED,A,99,12/2/2008,bathroom door was not self-closing
59256,4032550034,YMCA DOWNTOWN SPA,215 MORGAN ST,14,1,,E,20,12/3/2008,55,55 - Year-Round Spa,N/A,32,4032550034,0,DURHAM,NC,27701,0,0,0,0,3/12/1998,12/10/2011,DELETED,,14,12/3/2008,PROVIDE CONTRASTING COLOR BAND ON LEADING EDGE OF STEP TREADS
59351,4032610087,EASTEP  TODD,TWISTED SIX TATTOO CAFE,0,1,,A,1,12/4/2008,61,61 - Tattoo Artists,N/A,32,4032610087,1603 GUESS ROAD,DURHAM,NC,27701,0,0,0,0,9/6/2006,12/10/2011,DELETED,,0,12/4/2008,Spore testing is not up to date. However corrections are in progress.
59355,4032610091,TWISTED SIXS TATTOO CAFE,1603 GUESS RD,0,1,,A,1,12/4/2008,61,61 - Tattoo Artists,N/A,32,4032610091,0,DURHAM,NC,27701,0,0,0,0,1/8/2007,12/10/2011,DELETED,,0,12/4/2008,Spore testing not up to date. However Corrections are in progress.
59365,4032610101,"DICKERSON, SCOTT T.",TWISTED SIX TATTOO CAFE,0,1,,A,1,12/4/2008,61,61 - Tattoo Artists,N/A,32,4032610101,1603 GUESS ROAD,DURHAM,NC,27701,0,0,0,0,12/12/2007,12/10/2011,DELETED,,0,12/4/2008,Keep single use razors.
59367,4032610103,"ROBERSON, TONY M. - TWISTED SI",TWISTED SIX TATTOO CAFE,0,1,,A,1,12/4/2008,61,61 - Tattoo Artists,N/A,32,4032610103,1603 GUESS ROAD,DURHAM,NC,27701,0,0,0,0,12/12/2007,12/10/2011,DELETED,,0,12/4/2008,Spore testing not up to date. However corrections are in progress.
58043,4032060057,PEARSON TEMPORARY CAFETERIA,1327 ALSTON AVE,96.5,1,,A,3,12/4/2008,6,6 - Edu. Food Service,FOOD,32,4032060057,0,DURHAM,NC,27707,0,0,0,0,2/16/2007,12/10/2011,DELETED,A,94.5,12/4/2008,build-up on the floors in the walk-in freezer
56753,4032011344,LOS  PORTALES,2405 HOLLOWAY ST,97,1,,A,7,12/8/2008,1,1 - Restaurant,FOOD,32,4032011344,0,DURHAM,NC,27703,0,0,0,0,3/26/2003,12/10/2011,DELETED,A,97,12/8/2008,Floors & walls of walk-in in poor condition.
59165,4032530148,YMCA,2119 CHAPEL HILL RD,12,1,,A,1,12/9/2008,53,53 - Year-Round Swimming Pool,N/A,32,4032530148,0,DURHAM,NC,27707,0,0,0,0,1/30/1996,3/16/2012,DELETED,,12,12/9/2008,CLEAR DEBRIS FROM FLOW INDICATOR/METER ON RETURN LINE SO ACCURATE FLOW IS SHOWN
63459,4032011904,RESTAURANT LOPEZ,3438 HILLSBOROUGH ROAD,97.5,1,,A,10,12/11/2008,1,1 - Restaurant,FOOD,32,4032011904,0,DURHAM,NC,27705,(919) 423-3672,tony@promoteandbrand.com,0,ANTONIO GONZALES,12/3/2008,12/10/2011,DELETED,A,97.5,12/11/2008,Children are not allowed in Kitchen
57652,4032020471,SHOP N GO FOOD MART,4640 HILLSBOROUGH ROAD,99,1,,A,10,12/11/2008,2,2 - Food Stands,FOOD,32,4032020471,0,DURHAM,NC,27705,0,0,0,0,8/27/2001,12/10/2011,DELETED,A,99,12/11/2008,Ice scoop should be placed out of direct contact form ice whenever not in use.
60789,4032430083,GREENHOUSE-BOYS,3333 DIXON ROAD,6,1,,A,3,12/17/2008,43,43 - Residential Care,N/A,32,4032430083,0,DURHAM,NC,27707,(919) 489-6883,0,0,0,6/2/2008,7/18/2013,DELETED,,6,12/17/2008,need thermometers in ref.
56957,4032011592,SYMPOSIUM CAFE,318 S BLACKWELL ST,88,1,,A,1,12/17/2008,1,1 - Restaurant,FOOD,32,4032011592,SUITE 100 REED BLDG,DURHAM,NC,27701,0,0,0,0,5/17/2005,12/10/2011,DELETED,B,88,12/17/2008,always were hair restraints in cook/prep. area
60956,4032110064,NC SCHOOL OF SCIENCE AND MATH,1219 BROAD STREET,95.5,1,,A,7,12/17/2008,11,11 - Public School Lunch,FOOD,32,4032110064,0,DURHAM,NC,27705,(919) 416-2922,0,0,METZ AND ASSOCIATES LTD,7/10/2008,12/10/2011,DELETED,A,95.5,12/17/2008,Clean fan guards in walk-ins.
58641,4032420223,JUMPING JACKS ACADEMY,2800 SHAFTSBURY DR,5,1,,A,7,12/18/2008,42,42 - Child Care,N/A,32,4032420223,0,DURHAM,NC,27704,0,0,0,0,2/18/2002,12/10/2011,DELETED,,5,12/18/2008,"Solutions in bottles seem to be reversed in 2 rooms, i.e. sanitizer seems to be in disinfectant bottle & vice versa."
63589,4032430203,GREENHOUSE  BOYS (CONCERN OF DURHAM),1313 MARTIN LUTHER KING JR. PARKWAY,10,1,,A,1,12/18/2008,43,43 - Residential Care,N/A,32,4032430203,0,DURHAM,NC,27707,0,0,0,GREENHOUSE  BOYS (CONCERN OF DURHAM),12/17/2008,7/18/2013,DELETED,,10,12/18/2008,"between dryer and wall needs cleaned out ,carpet stained all over,vaccuming needs done in several rooms,carpet on stairs needs repaired (riping)"
58662,4032420246,DUKE SCHOOL,1516 HULL AVE,4,1,,A,1,12/18/2008,42,42 - Child Care,N/A,32,4032420246,0,DURHAM,NC,27705,0,0,0,0,11/6/2003,12/10/2011,DELETED,,4,12/18/2008,Clean hard to reach areas.
60812,4032430098,"JOYLAND HOMES, INC",15 HOWLETT PLACE,2,1,,A,6,12/22/2008,43,43 - Residential Care,N/A,32,4032430098,0,DURHAM,NC,27703,(919) 381-9761,0,0,0,6/2/2008,7/18/2013,DELETED,,2,12/22/2008,Vacuum carpets (including along edge of wall).  Some stains in places.
57114,4032011752,EL COYOTE BAR & GRILL,3801 WAKE FOREST HWY,0,6,,J,6,12/22/2008,1,1 - Restaurant,FOOD,32,4032011752,SUITE 102,DURHAM,NC,27703,0,0,0,0,4/30/2007,12/10/2011,DELETED,,0,12/22/2008,0
63228,4032020668,COCOAMO FRUIT SMOOTHIES,1058 W CLUB,96.5,1,,U,1,12/29/2008,2,2 - Food Stands,FOOD,32,4032020668,SPACE 572,DURHAM,NC,27701,0,0,0,0,10/31/2008,12/10/2011,DELETED,A,96.5,12/29/2008,Always keep towles at hand wash sink (paper/or cloth)
60665,4032430014,LOVE AND CARE FAMILY CARE HOME,217 LAWSON STREET,7,1,,A,9,12/29/2008,43,43 - Residential Care,N/A,32,4032430014,0,DURHAM,NC,27707,(919) 361-4206,0,0,0,7/1/2008,12/10/2011,DELETED,,7,12/29/2008,ceiling in bathroom needs repaired also kithen cabnet end
63343,4032011899,PERGAMON II,3520 HILLSBOROUGH ROAD,95,1,,A,10,1/2/2009,1,1 - Restaurant,FOOD,32,4032011899,0,DURHAM,NC,27705,(919) 383-0300,0,0,PERGAMON II,11/7/2008,12/10/2011,DELETED,A,95,1/2/2009,2 items left uncovered in ref. always keep covered
58719,4032420303,CHRISTIAN PREP ACADEMY,702 TRENT DRIVE,6,1,,A,10,1/5/2009,42,42 - Child Care,N/A,32,4032420303,0,DURHAM,NC,27705,(919) 416-1728,0,0,0,2/18/2008,12/10/2011,DELETED,,6,1/5/2009,Gasket in bad repair on stove.
60655,4032430004,BANNER FAMILY CARE HOME,2913 BANNER STREET,8,1,,A,2,1/7/2009,43,43 - Residential Care,N/A,32,4032430004,0,DURHAM,NC,27704,(919) 220-2361,0,0,0,7/1/2008,12/10/2011,DELETED,,8,1/7/2009,Clean cabinets.
58059,4032090014,EDISON JOHNSON SENIOR CTR,600 W MURRAY AVE,99.5,1,,A,2,1/9/2009,9,9 - Elderly Nutrition,FOOD,32,4032090014,0,DURHAM,NC,27704,0,0,0,0,1/26/2005,12/10/2011,DELETED,A,99.5,1/9/2009,Cabinets & tables-some damage.
59495,4032030109,COMA RICO MFU,3411 UNIVERSITY DR.,0,1,,A,3,1/10/2009,3,3 - Mobile Food,FOOD,32,4032030109,0,DURHAM,NC,27707,0,0,0,0,4/29/2008,12/10/2011,DELETED,,0,1/10/2009,"Beans 122, Beef 150"
63710,4032030117,RESTAURANT LOPEZ,3438 HILLSBOROUGH ROAD,0,1,,A,10,1/10/2009,3,3 - Mobile Food,FOOD,32,4032030117,0,DURHAM,NC,27705,(919) 682-9735,0,0,CLAUDIA LUCINO MARTINEZ PEREZ,1/7/2009,12/10/2011,DELETED,,0,1/10/2009,"Hat, Hairnet needed"
59585,4032011845,THE BEST BURRITO,3409 HILLSBOROUGH RD. SUITE G,93,1,,A,10,1/14/2009,1,1 - Restaurant,FOOD,32,4032011845,0,DURHAM,NC,27705,0,0,0,THE BEST BURRITO,6/6/2008,12/10/2011,DELETED,A,91,1/14/2009,chemical bottles need labeled (3)
65075,4032430208,NU CARE HOMES,713 EVA ST.,8,1,,A,1,1/21/2009,43,43 - Residential Care,N/A,32,4032430208,0,DURHAM,NC,27701,0,0,0,NU CARE HOMES,1/20/2009,7/18/2013,DELETED,,8,1/21/2009,Microwave and plates/pans need replaced
57024,4032011659,DOC GREEN'S,8228 RENAISSANCE PARKWAY,98.5,1,,A,4,1/23/2009,1,1 - Restaurant,FOOD,32,4032011659,SUITE 114,DURHAM,NC,27713,0,0,0,0,4/10/2006,12/10/2011,DELETED,A,96.5,1/23/2009,Floors under and behind equipment need cleaning
56981,4032011616,SUBWAY  36194 IN WALMART,3500 N ROXBORO RD,98,1,,A,2,1/28/2009,1,1 - Restaurant,FOOD,32,4032011616,0,DURHAM,NC,27704,0,0,0,0,8/18/2006,12/10/2011,DELETED,A,98,1/28/2009,Broken tile.
56589,4032011178,JUMP N JAVA CAFE,2945 S MIAMI BLVD,97,1,,A,6,1/28/2009,1,1 - Restaurant,FOOD,32,4032011178,SUITE 119,DURHAM,NC,27703,0,0,0,0,1/29/2002,12/10/2011,DELETED,A,97,1/28/2009,Clean slicer immediately after usage before foods beconmes caky.
58118,4032110062,LIBERTY BAPTIST SCHOOL LUNCH R,3864 GUESS RD,100,1,,A,10,1/28/2009,11,11 - Public School Lunch,FOOD,32,4032110062,0,DURHAM,NC,27705,0,0,0,0,1/31/2007,12/10/2011,DELETED,A,100,1/28/2009,0
57143,4032011781,PRIDDY BOY'S SANDWICH GRILL,2945 S MIAMI BLVD,93.5,1,,A,6,2/2/2009,1,1 - Restaurant,FOOD,32,4032011781,0,DURHAM,NC,27703,0,0,0,0,11/20/2007,12/10/2011,DELETED,A,93.5,2/2/2009,Clean equipment above hood.
59570,4032011844,SEBASTIAN'S,5411 PAGE RD.,98,1,,A,6,2/5/2009,1,1 - Restaurant,FOOD,32,4032011844,0,DURHAM,NC,27703,(617) 563-8354,0,0,SEBASTIANS,5/29/2008,12/10/2011,DELETED,A,98,2/5/2009,Monitor and supplemnet with ice cold food(s)( cut chickens) at salad bar.
58225,4032200074,HOWARD JOHNSON INN,1800 HILLANDALE,91,1,,A,10,2/9/2009,20,20 - Lodging,LODGING,32,4032200074,0,DURHAM,NC,27705,0,0,0,0,10/26/1998,12/10/2011,DELETED,A,91,2/9/2009,Filters on AC units need cleaning
57144,4032011782,TRIANGLE PARK PIZZA,5400 S MIAMI BLVD STE 102,90,1,,A,6,2/9/2009,1,1 - Restaurant,FOOD,32,4032011782,0,DURHAM,NC,27703,0,0,0,0,9/25/2007,12/10/2011,DELETED,A,90,2/9/2009,Clean floor behind equipment.
57837,4032020657,LA TROPICALE CATERING & CAFE,4823 MEADOW DRIVE,98,1,,A,5,2/11/2009,2,2 - Food Stands,FOOD,32,4032020657,SUITE 108,DURHAM,NC,27709,0,0,0,0,4/18/2008,12/10/2011,DELETED,A,98,2/11/2009,"all shelves,racks,microwave need some cleaning"
55982,4032010552,DURHAM PIZZA RESTAURANT,4707 HILLSBOROUGH ROAD,95,1,,A,10,2/12/2009,1,1 - Restaurant,FOOD,32,4032010552,0,DURHAM,NC,27705,0,0,0,0,9/21/1993,12/10/2011,DELETED,A,93,2/12/2009,"Clean inside of ice machine due to scum. Also, clean slicer immediately after usage."
56861,4032011495,J & J FISH AND CHICKEN,2728 GUESS ROAD,99,1,,A,7,2/12/2009,1,1 - Restaurant,FOOD,32,4032011495,0,DURHAM,NC,27705,0,0,0,0,5/19/2004,12/10/2011,DELETED,A,99,2/12/2009,Keep shucked shellfish in original container in prep unit.
58046,4032090001,DUKE STREET SENIOR CENTER,MOREHEAD AND SUKE STREETS,97.5,1,,A,1,2/16/2009,9,9 - Elderly Nutrition,FOOD,32,4032090001,0,DURHAM,NC,27707,0,0,0,0,7/1/1992,12/10/2011,DELETED,A,97.5,2/16/2009,Apples need to be wraped at line
65863,4032011919,SLICE,826 FAYETTEVILLE STREET,95,1,,U,1,2/23/2009,1,1 - Restaurant,FOOD,32,4032011919,0,DURHAM,NC,27701,(919) 602-0403,0,0,SLICE,1/15/2009,12/10/2011,DELETED,A,95,2/23/2009,dry Ing. labeled and tightly sealed
56800,4032011432,A W OF NC,4112 OLD OXFORD HWY,100,1,,A,2,2/23/2009,1,1 - Restaurant,FOOD,32,4032011432,0,DURHAM,NC,27712,0,0,0,0,9/15/2003,12/10/2011,DELETED,A,98,2/23/2009,Improve cutting boards.
58036,4032060050,NCCU TEMPORARY FACILITY DINING,TAYLOR BLDG,98.5,1,,A,3,2/24/2009,6,6 - Edu. Food Service,FOOD,32,4032060050,1801 FAYETTEVILLE ST,DURHAM,NC,27707,0,0,0,0,4/10/2006,12/10/2011,DELETED,A,98.5,2/24/2009,All untensils must be air dried.
57744,4032020563,ROMA PIZZA SHOP,5279 N ROXBORO RD,92,1,,A,2,3/3/2009,2,2 - Food Stands,FOOD,32,4032020563,0,DURHAM,NC,27704,0,0,0,0,2/25/2004,12/10/2011,DELETED,A,92,3/3/2009,Clean floors.
62907,4032020667,HART'S CARRYOUT CAFE,608 N. MANGUM ST.,97.5,1,,A,1,3/12/2009,2,2 - Food Stands,FOOD,32,4032020667,0,DURHAM,NC,27701,0,0,0,TYNECCA HART,10/2/2008,12/10/2011,DELETED,A,97.5,3/12/2009,keep storage off floor
56347,4032010923,DUKE DIET AND FITNESS,804 W TRINITY AVENUE,99.5,1,,A,1,3/16/2009,1,1 - Restaurant,FOOD,32,4032010923,0,DURHAM,NC,27701,0,0,0,0,4/28/1998,12/10/2011,DELETED,A,99.5,3/16/2009,All dry food needs to be properly labeled.
57761,4032020580,BULL CITY WINGS,606 FAYETTEVILLE ST,95,1,,A,1,3/16/2009,2,2 - Food Stands,FOOD,32,4032020580,0,DURHAM,NC,27701,0,0,0,0,10/21/2004,12/10/2011,DELETED,A,95,3/16/2009,Always keep lid and straw on drink and on bottom shelves
57176,4032011814,TOKYO EXPRESS,2121 T W ALEXANDER DRIVE,97,1,,A,6,3/19/2009,1,1 - Restaurant,FOOD,32,4032011814,SUITE 110,MORRISVILLE,NC,27560,0,0,0,0,2/20/2008,12/10/2011,DELETED,A,95,3/19/2009,Clean and monitor can wash.
66038,4032011922,TAQUERIA YPUUSERIA LAS DELICIAS,3411 UNIVERSITY DRIVE,99,1,,U,3,3/23/2009,1,1 - Restaurant,FOOD,32,4032011922,0,DURHAM,NC,27707,(919) 685-0380,0,0,TAQUERIA YPUUSERIA LAS DELICIAS,2/12/2009,12/10/2011,DELETED,A,99,3/23/2009,Hair restraints required
55689,4032010256,SAL'S PIZZA,2223 E HWY 54,94,1,,A,5,3/24/2009,1,1 - Restaurant,FOOD,32,4032010256,0,DURHAM,NC,27713,0,0,0,0,7/1/1990,12/10/2011,DELETED,A,92,3/24/2009,All chemicals need to be properly labeled.
63029,4032420334,CHRISTAINS CHILDCARE ACADEMY,613 WILLIAM VICKERS AVE.,11,1,,A,1,3/25/2009,42,42 - Child Care,N/A,32,4032420334,0,DURHAM,NC,27701,(919) 680-8810,0,0,CHRISTAINS CHILDCARE ACADEMY,11/3/2008,12/10/2011,DELETED,,11,3/25/2009,disenfectant soulution has to have disenfectant in it
56245,4032010819,GEORGES GOURMET GARAGE,737 NINTH ST,91,2,,A,10,4/1/2009,1,1 - Restaurant,FOOD,32,4032010819,0,DURHAM,NC,27705,0,0,0,0,1/28/1997,12/10/2011,DELETED,A,91,4/1/2009,"cool tuna salad properly-shallow pans,ice bath"
57034,4032011669,VENUS MEDITERRANEAN GRILL,3511 WITHERSPOON BLVD,99.5,1,,A,9,4/7/2009,1,1 - Restaurant,FOOD,32,4032011669,SUITE 101,DURHAM,NC,27707,0,0,0,0,7/19/2006,12/10/2011,DELETED,A,97.5,4/7/2009,clean under grill where drawers close
56831,4032011464,GREEN TANGO RESTAURANT,3211 SHANNON ROAD,98,1,,A,3,4/9/2009,1,1 - Restaurant,FOOD,32,4032011464,SUIT 125,DURHAM,NC,27707,0,0,0,0,12/15/2003,12/10/2011,DELETED,A,96,4/9/2009,Broken knife and chipped knife needs to be discarded
57315,4032020127,SBARRO INC #435,1058 W CLUB BOULEVARD,97.5,1,,A,1,4/13/2009,2,2 - Food Stands,FOOD,32,4032020127,0,DURHAM,NC,27701,0,0,0,0,7/1/1990,12/10/2011,DELETED,A,97.5,4/13/2009,dishwashing still needs some work
68999,4032430214,ROSS DESTINY HOUSE,4 HOWLETT PLACE,2,1,,A,6,4/16/2009,43,43 - Residential Care,N/A,32,4032430214,0,DURHAM,NC,27703,(919) 390-5277,jay3ross@aol.com,0,ROSS DESTINY HOUSE,4/15/2009,7/18/2013,DELETED,,2,4/16/2009,Provide hand paper towel in bathrooms.
63065,4032011892,TOREADOR,3808 GUESS ROAD,92.5,1,,A,10,4/20/2009,1,1 - Restaurant,FOOD,32,4032011892,0,DURHAM,NC,27705,(919) 477-3939,0,0,TOREADOR,10/21/2008,12/10/2011,DELETED,A,92.5,4/20/2009,Always have lid and straw on employee bev.( have drink on work surface while chopping food)
58604,4032420183,DURHAM NURSERY AND PRESCHOOL,800 WATTS ST,8,1,,A,1,4/22/2009,42,42 - Child Care,N/A,32,4032420183,0,DURHAM,NC,27701,(919) 682-1651,durhamnurserywat@aol.com,0,0,10/26/1998,12/10/2011,DELETED,,8,4/22/2009,all baby bottles need to have correct date on bottle and also all drinks and dry goods need labeled
61567,4032011864,CAROLINA MEXICAN RESTAURANT,3500 N. ROXBORO RD. SUITE 18,97.5,1,,U,7,4/27/2009,1,1 - Restaurant,FOOD,32,4032011864,0,DURHAM,NC,27704,0,0,0,CAROLINA MEXICAN RESTAURANT,7/15/2008,12/10/2011,DELETED,A,97.5,4/27/2009,Evidence.
60784,4032430079,GALAXY COURT,4 GALAXY COURT,2,1,,A,10,4/27/2009,43,43 - Residential Care,N/A,32,4032430079,0,DURHAM,NC,27705,(919) 479-6917,0,0,0,6/2/2008,7/18/2013,DELETED,,2,4/27/2009,carpet and vinyl worn in a few places
60910,4032011859,ZORBA'S GRILLE,4716 HWY 55,99,1,,A,5,4/29/2009,1,1 - Restaurant,FOOD,32,4032011859,0,DURHAM,NC,27713,(919) 544-9200,0,0,ZORBA'S GRILLE,7/2/2008,12/10/2011,DELETED,A,99,4/29/2009,"All pans, utensils need to be air dry before stacking"
63722,4032011917,GRAYSON'S BISTRO,3600 N DUKE ST SUITE 17,98.5,1,,A,2,5/1/2009,1,1 - Restaurant,FOOD,32,4032011917,0,DURHAM,NC,27704,0,0,0,GRAYSON'S BISTRO,1/7/2009,12/10/2011,DELETED,A,98.5,5/1/2009,Improve cutting board.
66182,4032011926,NANNIE BROWNS,826 FAYETTEVILLE ST.,96.5,1,,A,1,5/12/2009,1,1 - Restaurant,FOOD,32,4032011926,0,DURHAM,NC,27701,(919) 682-7181,0,0,NANNIE BROWNS,3/5/2009,12/10/2011,DELETED,A,96.5,5/12/2009,Waffle maker must be cleaned when put up with clean dishes also had a couple of dirty plastic containers-ned more sanitizer in sink
68767,4032011931,ASIA WORLD,3550 N. ROXBORO RD.,99.5,1,,A,2,5/14/2009,1,1 - Restaurant,FOOD,32,4032011931,0,DURHAM,NC,27704,(919) 471-8883,0,0,ASIA WORLD,3/18/2009,12/10/2011,DELETED,A,99.5,5/14/2009,Improve tables.
58484,4032420062,LA PETITE ACADEMY,4702 CREEKSTONE DRIVE,9,1,,A,6,5/14/2009,42,42 - Child Care,N/A,32,4032420062,0,MORRISVILLE,NC,27560,(919) 941-9127,0,0,0,11/3/1994,12/10/2011,DELETED,,9,5/14/2009,"Dumpster lids open. Keep closed except when in use. Also, clean trash in dumpster shed to prevent harbourage."
57684,4032020503,CHICK FIL A AT STREETS SOUTHPO,6910 FAYETTEVILLE ROAD,100.5,1,,A,4,5/15/2009,2,2 - Food Stands,FOOD,32,4032020503,SUITE 246,DURHAM,NC,27713,0,0,0,0,4/29/2002,12/10/2011,DELETED,A,98.5,5/15/2009,Level sensor on ice machine needs cleaning.  Remove sticker/label residue from pans before washing.  Tomato slicer not clean.
56757,4032011348,SUNSET GRILLE,5850 FAYETTEVILLE RD,97.5,1,,A,4,5/18/2009,1,1 - Restaurant,FOOD,32,4032011348,SUITE 101,DURHAM,NC,27713,0,0,0,0,5/15/2003,12/10/2011,DELETED,A,97.5,5/18/2009,"Cover needed for light in dish wash area, fan gaurds in walk-in need cleaning"
68777,4032030119,TACO RIENDO LOPEZ #1,909 FAYETTEVILLE STREET,1,1,,A,1,5/19/2009,3,3 - Mobile Food,FOOD,32,4032030119,0,DURHAM,NC,27701,(919) 680-6006,0,0,ALBERTO LOPEZ,3/25/2009,7/17/2013,ACTIVE,,1,5/19/2009,no Single service used
58913,4032500066,FOXFIRE APTS,1400 WYLDEWOODS,6,1,,A,1,5/20/2009,50,50 - Seasonal Swimming Pool,N/A,32,4032500066,0,DURHAM,NC,27701,0,0,0,0,5/26/1995,5/23/2013,ACTIVE,,6,5/20/2009,pH too high at 8.0.  Corrected to 7.7.
58665,4032420249,CHRISTIAN PREP ACADEMY  2,1821 CHAPEL HILL RD,4,1,,A,9,5/21/2009,42,42 - Child Care,N/A,32,4032420249,0,DURHAM,NC,27707,0,0,0,0,5/26/2004,12/10/2011,DELETED,,4,5/21/2009,"clean baseboards,floorvs behind furniture"
59339,4032610074,WADE  MARCUS D,THE INK WELL,0,1,,A,1,5/21/2009,61,61 - Tattoo Artists,N/A,32,4032610074,309 S ALSTON AVE,DURHAM,NC,27701,0,0,0,0,9/29/2004,12/10/2011,DELETED,,0,5/21/2009,Room needs cleaning.
58707,4032420291,BURTON SAC CLUB,1500 MATHISON ST.,2,1,,A,1,5/26/2009,42,42 - Child Care,N/A,32,4032420291,0,DURHAM,NC,27701,(919) 560-3098,Kellie.oneal@dpsnc.net,0,0,1/4/2006,12/10/2011,DELETED,,2,5/26/2009,try to keep boxes and other items off floor
57182,4032011820,KING BUFFET,3500 N ROXBORO ROAD,98.5,1,,A,2,5/27/2009,1,1 - Restaurant,FOOD,32,4032011820,0,DURHAM,NC,27704,(919) 220-8878,0,0,CHANG KAI,3/19/2008,12/10/2011,DELETED,A,96.5,5/27/2009,Clean can opener & cutting board.
57733,4032020552,NEW EVANS MINI MART,710 S ALSTON AVE,90,1,,A,1,6/2/2009,2,2 - Food Stands,FOOD,32,4032020552,0,DURHAM,NC,27701,0,0,0,0,11/17/2003,1/10/2012,DELETED,A,90,6/2/2009,cooler not working needs fixed
57753,4032020572,AUNTIE S ANNES,6910 FAYETTEVILLE ROAD,97,1,,A,4,6/2/2009,2,2 - Food Stands,FOOD,32,4032020572,SUITE 226,DURHAM,NC,27713,0,0,0,0,6/15/2004,12/10/2011,DELETED,A,97,6/2/2009,Handsink in back needs repair and needs to be accessible (do not store linens in sink)
59027,4032500200,COURTNEY CREEK APTS,2850 COURTNEY CREEK BLVD,4,1,,A,1,6/2/2009,50,50 - Seasonal Swimming Pool,N/A,32,4032500200,0,DURHAM,NC,27713,0,0,0,0,8/9/2001,12/10/2011,ACTIVE,,4,6/2/2009,REPLACE MIS-MATCHED SKIMMER BASKETS WITH THE PROPER BASKETS THAT LEAVE NO GAPS AROUND BASKETS.
63121,4032011895,SHANGHAI HOUSE,3808 G GUESS ROAD,93,1,,A,10,6/11/2009,1,1 - Restaurant,FOOD,32,4032011895,0,DURHAM,NC,27705,0,0,0,0,10/17/2008,12/10/2011,DELETED,A,91,6/11/2009,air dry pans before stacking
56346,4032010922,OH! BRIAN'S,4818 HWY 55,99,1,,A,5,6/11/2009,1,1 - Restaurant,FOOD,32,4032010922,0,DURHAM,NC,277132257,0,0,0,0,4/28/1998,12/10/2011,DELETED,A,97,6/11/2009,"Clean racks inside reach in cooler, shelves and knife rack."
68842,4032040087,BULL MCCABES IRISH PUB PUSH CART,427 W. MAIN ST.,100,1,,A,1,6/12/2009,4,4 - Push Carts,FOOD,32,4032040087,0,DURHAM,NC,27701,(919) 637-3701,0,0,BULL MCCABES IRISH PUB PUSH CART,3/24/2009,12/10/2011,DELETED,,100,6/12/2009,no single service given out
58936,4032500089,BUDGET INN,2101 HOLLOWAY ST,34,1,,E,1,6/23/2009,50,50 - Seasonal Swimming Pool,N/A,32,4032500089,0,DURHAM,NC,27703,0,0,0,0,8/29/1994,12/10/2011,DELETED,,34,6/23/2009,Clean grass from expansion joints in pool deck
57833,4032020653,BAJA BISTRO,1058 W. CLUB BLVD SPACE 540,93,1,,A,1,7/1/2009,2,2 - Food Stands,FOOD,32,4032020653,0,DURHAM,NC,27701,0,0,0,0,3/19/2008,12/10/2011,DELETED,A,93,7/1/2009,air dry contaners before stacking
60656,4032430005,BARBEE FAMILY CARE HOME,1305 E MAIN STREET,6,1,,A,6,7/2/2009,43,43 - Residential Care,N/A,32,4032430005,0,DURHAM,NC,27703,(919) 687-0823,0,0,0,7/1/2008,7/18/2013,DELETED,,6,7/2/2009,Floor poorly constructed around toilet in hall bathroom.
